business_name,sector,followers_count,post_date,posting_hour,day_of_week,month,post_type,caption_text,caption_length,hashtags_count,emoji_count,likes_count,comments_count,views_count,language,CTA_present,promo_post,discount_percent,mentions_location,religious_theme,patriotic_theme,arabic_dialect_style,engagement_count,engagement_rate_by_followers,like_rate_by_views,comment_rate_by_likes,views_per_follower,is_high_engagement,posting_time_category,caption_length_category,hashtag_intensity,content_localization_score
Laila Hair & Nails,beauty_salon,3023,2025-03-11,19,Tuesday,3,image,دلعي حالك صورة جديدة. موجودين في Nablus today. ابعتولنا DM وخلينا نجهزلك طلبك.,78,0,0,133,14,1311,Mixed,True,False,0.0,True,False,False,True,147,0.04862719153159113,0.10144927536231885,0.10526315789473684,0.4336751571286801,False,evening,short,none,6
Gaza Gadget Shop,electronics_store,48071,2025-03-13,20,Thursday,3,reel,Latest gadgets in store Watch the reel. Visit us.,49,0,0,6680,726,101999,English,True,False,0.0,False,False,False,False,7406,0.15406378065777704,0.06549083814547202,0.10868263473053892,2.121840610763246,False,evening,short,none,0
Gaza Gadget Shop,electronics_store,48946,2025-10-15,1,Wednesday,10,carousel,وصلت أجهزة جديدة سوايب وشوفوا التفاصيل. يا جماعة 🧴 🥙 🔥 📍,56,0,4,1280,178,17084,Arabic,False,False,0.0,False,False,False,True,1458,0.02978792955501982,0.07492390540856943,0.1390625,0.3490377150328934,False,night,short,none,3
Hebron Study Hub,education_center,25586,2025-07-28,12,Monday,7,reel,استنونا بدورة جديدة شوفوا الـ reel. موجودين في Tulkarm today. Order now وخلينا نجهزلك طلبك. #مطاعم #تسوق #صيدلية,112,3,0,15669,1952,123565,Mixed,True,False,0.0,True,False,False,True,17621,0.6886969436410537,0.12680775300449157,0.1245771906311826,4.829398890017979,True,afternoon,medium,low,6
Gaza Gadget Shop,electronics_store,48667,2025-11-02,13,Sunday,11,reel,وصلت أجهزة جديدة شوفوا الريل. زورونا بفرعنا في Gaza ابعتولنا DM وخليها علينا 🍕 #تسوق,84,1,1,7470,968,98163,Arabic,True,False,0.0,True,False,False,False,8438,0.17338237409332813,0.07609791876776383,0.12958500669344042,2.01703412990322,True,afternoon,short,low,3
Nablus Health Point,pharmacy,5332,2025-05-18,21,Sunday,5,reel,صحتك بتهمنا شوفوا الـ reel. 🧴 #Palestine #تسوق #مخبز,52,3,1,788,33,11194,Mixed,False,False,0.0,False,False,False,False,821,0.15397599399849962,0.07039485438627836,0.04187817258883249,2.0993998499624906,False,evening,short,low,0
Gaza Family Pharmacy,pharmacy,12621,2025-11-30,20,Sunday,11,reel,صحتك بتهمنا شوفوا الـ reel. 💪,29,0,1,479,9,7135,Mixed,False,False,0.0,False,False,False,False,488,0.038665715870374776,0.06713384723195515,0.018789144050104383,0.5653276285555819,False,evening,short,none,0
Iron Club Nablus,gym,2022,2025-05-24,22,Saturday,5,image,Train stronger this week Photo drop. Available now in Gaza. Visit us. #جيم #تعليم,81,2,0,22,3,301,English,True,False,0.0,True,False,False,False,25,0.012363996043521267,0.07308970099667775,0.13636363636363635,0.14886251236399603,False,night,short,low,3
Saj & Manakish House,bakery,9367,2025-06-03,14,Tuesday,6,video,طازة من الفرن فيديو جديد. يا جماعة عرض خاص 10% خصم لفترة محدودة زورونا بفرعنا في Qalqilya راسلونا وخليها علينا #عروض #SupportLocal,130,2,0,327,46,3564,Arabic,True,True,10.0,True,False,False,True,373,0.03982064695206576,0.09175084175084175,0.14067278287461774,0.38048468026048893,False,afternoon,medium,low,6
Jericho Date Bakery,bakery,2848,2025-04-04,13,Friday,4,carousel,طازة من الفرن سوايب وشوفوا التفاصيل. ابعتولنا DM وخليها علينا #Palestine #صيدلية,80,2,0,370,57,2866,Arabic,True,False,0.0,False,False,False,True,427,0.14992977528089887,0.12909979064898813,0.15405405405405406,1.0063202247191012,False,afternoon,short,low,3
Strong Roots Gym,gym,655,2025-08-31,5,Sunday,8,image,جاهزين للتمرين صورة جديدة. ابعتولنا DM وخلينا نجهزلك طلبك. ✨,60,0,1,4,0,52,Mixed,True,False,0.0,False,False,False,True,4,0.0061068702290076335,0.07692307692307693,0.0,0.07938931297709924,False,morning,short,none,3
Nablus Bites,restaurant,12831,2025-10-20,13,Monday,10,image,اليوم عنا أكل طيب صورة جديدة. DM us وخلينا نجهزلك طلبك. #Hebron #مطاعم #صيدلية #مخبز #الكترونيات,96,5,0,816,50,11142,Mixed,True,False,0.0,True,False,False,False,866,0.06749279089704621,0.0732364028002154,0.061274509803921566,0.8683656768763152,False,afternoon,medium,medium,3
Nablus Mobile Center,electronics_store,40026,2025-09-29,21,Monday,9,video,وصلت أجهزة جديدة فيديو جديد. شو رأيكم؟ منتج فلسطيني 📍 💪,55,0,2,1566,80,45319,Arabic,False,False,0.0,False,False,True,True,1646,0.04112326987458152,0.03455504313863942,0.05108556832694764,1.1322390446209964,False,evening,short,none,5
Jericho Physio Hub,clinic,21260,2025-02-13,2,Thursday,2,reel,صحتكم أولويتنا شوفوا الـ reel. احنا جاهزين اطلب الآن وخلينا نجهزلك طلبك. ✅ ✨ 🛍️ 💪,81,0,4,2067,160,71052,Mixed,True,False,0.0,False,False,False,True,2227,0.10475070555032925,0.029091369701064008,0.07740686985970005,3.3420507996237063,False,night,short,none,3
Hebron Fresh Bakery,bakery,1419,2025-03-22,18,Saturday,3,image,طازة من الفرن صورة جديدة. احنا جاهزين #تعليم #تسوق,50,2,0,19,2,538,Arabic,False,False,0.0,False,False,False,True,21,0.014799154334038054,0.03531598513011153,0.10526315789473684,0.37914023960535587,False,evening,short,low,3
Al Balad Grill,restaurant,7434,2025-11-27,11,Thursday,11,reel,اليوم عنا أكل طيب شوفوا الـ reel. احنا جاهزين limited offer لفترة محدودة 50% off اليوم! موجودين في Ramallah today. اطلب الآن وخلينا نجهزلك طلبك. 🥙 💪 🍕 🩺 #Ramallah #مطاعم #Palestine #تسوق,186,4,4,2703,117,20174,Mixed,True,True,50.0,True,False,False,True,2820,0.37933817594834546,0.1339843362744126,0.04328523862375139,2.713747645951036,True,morning,long,medium,6
Jericho Physio Hub,clinic,21390,2025-05-24,12,Saturday,5,reel,صحتكم أولويتنا شوفوا الريل. زورونا بفرعنا في Ramallah اتصل فينا وخليها علينا ☕ #Ramallah #مخبز #SupportLocal #عيادة,115,4,1,1923,170,77616,Arabic,True,False,0.0,True,False,False,True,2093,0.0978494623655914,0.024775819418676563,0.08840353614144565,3.6286115007012625,False,afternoon,medium,medium,6
Gaza Power House,gym,5701,2025-09-04,1,Thursday,9,image,جاهزين للتمرين صورة جديدة. أهلا بالناس الحلوة ادعم المحلي اطلب الآن وخليها علينا #جيم #SupportLocal,99,2,0,266,40,3628,Arabic,True,False,0.0,False,False,True,True,306,0.05367479389580775,0.0733186328555678,0.15037593984962405,0.6363795825293808,False,night,medium,low,5
Iron Club Nablus,gym,2044,2025-11-12,18,Wednesday,11,reel,جاهزين للتمرين شوفوا الريل. احنا جاهزين ✨ #صيدلية,49,1,1,643,40,4505,Arabic,False,False,0.0,False,False,False,True,683,0.3341487279843444,0.14273029966703663,0.06220839813374806,2.2040117416829745,True,evening,short,low,3
Gaza Power House,gym,5764,2025-08-23,20,Saturday,8,image,جاهزين للتمرين صورة جديدة. شو رأيكم؟ زورونا بفرعنا في Rafah ابعتولنا DM وخليها علينا 🔥 🍕,88,0,2,53,3,1251,Arabic,True,False,0.0,True,False,False,True,56,0.009715475364330326,0.042366107114308556,0.05660377358490566,0.21703678001387924,False,evening,short,none,6
Qahwa Al-Quds,cafe,2788,2025-07-23,22,Wednesday,7,video,أجواء ولا أروع فيديو جديد. احنا جاهزين خصم special 40% off اليوم! موجودين في Jenin today. Order now وخلينا نجهزلك طلبك. 📍 🥙 #عروض,129,1,2,2101,299,11676,Mixed,True,True,40.0,True,False,False,True,2400,0.860832137733142,0.17994176087701266,0.14231318419800096,4.187948350071736,True,night,medium,low,6
Saj & Manakish House,bakery,9629,2025-09-05,1,Friday,9,video,طازة من الفرن فيديو جديد. زورونا بفرعنا في Qalqilya اطلب الآن وخليها علينا 📍 😍 🎉 #مطاعم,87,1,3,510,72,4101,Arabic,True,False,0.0,True,False,False,False,582,0.060442413542423926,0.12435991221653256,0.1411764705882353,0.42590092429120363,False,night,short,low,3
Al Hayat Pharmacy,pharmacy,6428,2025-09-27,18,Saturday,9,reel,صحتك بتهمنا شوفوا الـ reel. يا جماعة 📚 💪 🛍️ 🧴 #Palestine,56,1,4,170,7,7483,Mixed,False,False,0.0,False,False,False,True,177,0.027535780958307405,0.022718161165308032,0.041176470588235294,1.1641257000622278,False,evening,short,low,3
Olive Tree Learning,education_center,8950,2025-12-28,12,Sunday,12,image,استنونا بدورة جديدة صورة جديدة. احنا جاهزين خصم special 40% off اليوم! موجودين في Hebron today. اطلب الآن وخلينا نجهزلك طلبك. #Palestine #مخبز,142,2,0,103,19,3152,Mixed,True,True,40.0,True,False,False,True,122,0.013631284916201117,0.03267766497461929,0.18446601941747573,0.35217877094972067,False,afternoon,medium,low,6
Al Hayat Pharmacy,pharmacy,6602,2025-02-28,20,Friday,2,reel,صحتك بتهمنا شوفوا الـ reel. شو رأيكم؟ موجودين في Gaza today. ادعم المحلي زورونا وخلينا نجهزلك طلبك. #قهوة,105,1,0,1952,217,16773,Mixed,True,False,0.0,True,False,True,True,2169,0.3285368070281733,0.11637751147677816,0.11116803278688525,2.5405937594668284,True,evening,medium,low,8
Gaza Glow Salon,beauty_salon,1213,2025-03-05,13,Wednesday,3,image,دلعي حالك صورة جديدة. عيد مبارك DM us وخلينا نجهزلك طلبك.,57,0,0,187,30,1210,Mixed,True,False,0.0,False,True,False,False,217,0.17889530090684255,0.15454545454545454,0.16042780748663102,0.9975267930750206,True,afternoon,short,none,2
Qahwa Al-Quds,cafe,2773,2025-12-27,12,Saturday,12,video,أجواء ولا أروع فيديو جديد. أهلا بالناس الحلوة ابعتولنا DM وخلينا نجهزلك طلبك. #قهوة #Palestine,94,2,0,784,69,6309,Mixed,True,False,0.0,False,False,False,True,853,0.30760908763072486,0.12426692027262641,0.08801020408163265,2.275153263613415,True,afternoon,medium,low,3
Tulkarm Streetwear,store,34259,2025-10-24,19,Friday,10,reel,وصلت تشكيلة جديدة شوفوا الريل. شو رأيكم؟ الكمية محدودة 5% خصم لفترة محدودة راسلونا وخليها علينا #عروض #Palestine,112,2,0,4024,324,101999,Arabic,True,True,5.0,False,False,False,True,4348,0.1269155550366327,0.03945136717026638,0.0805168986083499,2.9772906389561866,False,evening,medium,low,3
Nablus Health Point,pharmacy,5338,2025-05-19,12,Monday,5,image,صحتك بتهمنا صورة جديدة. موجودين في Ramallah today. 🥙,52,0,1,100,3,1303,Mixed,False,False,0.0,True,False,False,False,103,0.019295616335706256,0.07674597083653108,0.03,0.24409891345073062,False,afternoon,short,none,3
Hebron Electronics,electronics_store,13963,2025-01-16,10,Thursday,1,image,وصلت أجهزة جديدة صورة جديدة. احنا جاهزين زورونا بفرعنا في Rafah 😍 🍕 📍 #عيادة #تسوق,82,2,3,2048,325,14929,Arabic,True,False,0.0,True,False,False,True,2373,0.16994915132851107,0.13718266461249917,0.15869140625,1.0691828403638186,True,morning,short,low,6
Hebron Fresh Bakery,bakery,1428,2025-09-18,13,Thursday,9,video,طازة من الفرن فيديو جديد. يا جماعة 🛍️ ✅ 🥙 🩺 #Palestine #عروض,60,2,4,282,26,1884,Arabic,False,False,0.0,False,False,False,True,308,0.21568627450980393,0.14968152866242038,0.09219858156028368,1.319327731092437,True,afternoon,short,low,3
Laila Hair & Nails,beauty_salon,2938,2025-04-09,13,Wednesday,4,reel,دلعي حالك شوفوا الريل. كل عام وأنتم بخير اتصل فينا وخليها علينا 🥙 🎉 🧴 #Nablus #عيادة,84,2,3,612,77,5147,Arabic,True,False,0.0,True,True,False,False,689,0.2345132743362832,0.11890421604818341,0.12581699346405228,1.7518720217835262,True,afternoon,short,low,5
Olive Tree Learning,education_center,9298,2025-07-05,13,Saturday,7,carousel,استنونا بدورة جديدة سوايب وشوفوا التفاصيل. خصم 15% خصم لفترة محدودة زورونا وخليها علينا,87,0,0,1529,137,10704,Arabic,True,True,15.0,False,False,False,True,1666,0.1791783179178318,0.1428437967115097,0.08960104643557881,1.1512153151215314,True,afternoon,short,none,3
Qalqilya Home Store,store,52863,2025-01-23,21,Thursday,1,image,وصلت تشكيلة جديدة صورة جديدة. أهلا بالناس الحلوة زورونا بفرعنا في Tulkarm ابعتولنا DM وخليها علينا #تعليم #عيادة #الكترونيات #مخبز,130,4,0,7677,247,50337,Arabic,True,False,0.0,True,False,False,True,7924,0.14989690331611902,0.15251206865725014,0.032174026312361596,0.9522161057828727,False,evening,medium,medium,6
Hebron Study Hub,education_center,25443,2025-10-27,21,Monday,10,image,استنونا بدورة جديدة صورة جديدة. احنا جاهزين موجودين في Tulkarm today. #عيادة #الكترونيات,88,2,0,196,15,4716,Mixed,False,False,0.0,True,False,False,True,211,0.00829304720355304,0.041560644614079725,0.07653061224489796,0.1853555005305978,False,evening,short,low,6
Nablus Skin Center,clinic,12617,2025-10-16,13,Thursday,10,carousel,صحتكم أولويتنا Swipe وشوفوا الباقي. شو رأيكم؟ sale اليوم 20% off اليوم! موجودين في Nablus today. #Nablus #عروض #قهوة,116,3,0,1468,66,16895,Mixed,False,True,20.0,True,False,False,True,1534,0.12158199254973448,0.08688961231133471,0.04495912806539509,1.339066339066339,False,afternoon,medium,low,6
Al Karmel Boutique,store,9167,2025-12-16,18,Tuesday,12,carousel,وصلت تشكيلة جديدة سوايب وشوفوا التفاصيل. زورونا بفرعنا في Bethlehem #مخبز,73,1,0,1187,88,13533,Arabic,True,False,0.0,True,False,False,False,1275,0.1390858514235846,0.08771151998817704,0.07413647851727043,1.476273590051271,False,evening,short,low,3
Nablus Coding Kids,education_center,972,2025-01-12,14,Sunday,1,carousel,استنونا بدورة جديدة Swipe وشوفوا الباقي. خصم special 40% off اليوم! موجودين في Jenin today. اطلب الآن وخلينا نجهزلك طلبك. #عروض #Palestine,138,2,0,184,31,1889,Mixed,True,True,40.0,True,False,False,True,215,0.22119341563786007,0.09740603493912123,0.16847826086956522,1.9434156378600822,True,afternoon,medium,low,6
Jericho Date Bakery,bakery,2856,2025-03-19,21,Wednesday,3,image,طازة من الفرن صورة جديدة. ادعم المحلي ابعتولنا DM وخليها علينا,62,0,0,190,31,1593,Arabic,True,False,0.0,False,False,True,False,221,0.07738095238095238,0.11927181418706842,0.1631578947368421,0.5577731092436975,False,evening,short,none,2
Nablus Sweet Oven,bakery,1835,2025-09-11,20,Thursday,9,image,طازة من الفرن صورة جديدة. أهلا بالناس الحلوة زورونا بفرعنا في Jenin احجز الآن وخليها علينا 🛍️ 🎉 📍 🍕 #تسوق #Palestine,116,2,4,15,1,241,Arabic,True,False,0.0,True,False,False,True,16,0.008719346049046322,0.06224066390041494,0.06666666666666667,0.13133514986376021,False,evening,medium,low,6
Iron Club Nablus,gym,2070,2025-04-17,6,Thursday,4,reel,جاهزين للتمرين شوفوا الريل. أهلا بالناس الحلوة زورونا بفرعنا في Gaza اتصل فينا وخليها علينا 🥙 🩺 🛍️ #Palestine #الكترونيات #تسوق,127,3,3,651,101,6156,Arabic,True,False,0.0,True,False,False,True,752,0.36328502415458935,0.10575048732943469,0.15514592933947774,2.973913043478261,True,morning,medium,low,6
Al Balad Grill,restaurant,7531,2025-01-19,20,Sunday,1,image,اليوم عنا أكل طيب صورة جديدة. زورونا بفرعنا في Ramallah #Ramallah #صيدلية,73,2,0,636,52,8748,Arabic,True,False,0.0,True,False,False,True,688,0.09135572965077679,0.07270233196159122,0.08176100628930817,1.1615987252688886,False,evening,short,low,6
Canaan Threads,store,14654,2025-08-18,21,Monday,8,reel,وصلت تشكيلة جديدة شوفوا الريل. احنا جاهزين 🔥 🎉 🥙 #Palestine #جيم #مطاعم,71,3,3,7879,604,59822,Arabic,False,False,0.0,False,False,False,True,8483,0.5788863109048724,0.1317073986158938,0.0766594745526082,4.082298348573768,True,evening,short,low,3
